"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT22"
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-11","6.49",,,"0.00","0.0",,"58","73","47","   10","   20","15.0","18.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-12","10.51",,,"0.00","0.0",,"56","68","46","   30","   50","21.0","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-13","6.04",,,"0.00","0.0",,"57","62","46","   30","   30","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-14","2.68",,,"0.00","0.0",,"52","65","38","  160","  150","10.1","15.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-15","2.68",,,"0.00","0.0",,"59","72","48","  180","  190","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-16","1.79",,,"0.00","0.0",,"54","61","46","  250","  350","6.9","8.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-17","6.26",,,"0.04","0.0",,"62","74","56","  170","  190","13.0","16.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-18","8.95",,,"0.01","0.0",,"63","69","45","  270","  280","19.9","29.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-19","4.92",,,"0.06","0.0",,"53","67","39","  190","  210","17.0","23.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-20","7.61",,,"0.00","0.0",,"55","63","44","  280","  330","21.0","30.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-21","5.59",,,"0.00","0.0",,"51","68","36","  180","  210","15.0","18.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-22","5.37",,,"0.00","0.0",,"53","65","38","  260","  250","16.1","21.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-23","1.57",,,"0.00","0.0",,"45","51","35","  280","  280","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-24","8.28",,,"0.00","0.0",,"45","54","35","  270","  260","23.0","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-25","7.38",,,"0.00","0.0",,"42","51","30","  300","  310","23.9","32.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-26","10.29",,,"0.00","0.0",,"41","55","29","  190","  240","23.0","31.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-27","7.61",,,"0.00","0.0",,"49","57","37","  290","  290","21.9","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-28","6.71",,,"0.00","0.0",,"44","61","29","  310","  250","17.0","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-29","3.80",,,"0.00","0.0",,"42","50","31","   10","   30","12.1","14.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-30","2.01",,,"0.02","0.0",,"40","55","31","  180","  220","8.9","10.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-10-31","3.58",,,"0.09","0.0",,"42","61","34","  190","  190","15.0","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-01","12.75",,,"0.15","0.0",,"63","68","52","  220","  230","30.0","40.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-02","3.58",,,"0.00","0.0",,"55","67","40","  270","  270","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-03","11.41",,,"0.00","0.0",,"46","50","30","   10","  360","19.9","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-04","4.25",,,"0.00","0.0",,"34","44","24","   20","   30","15.0","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-05","4.03",,,"0.00","0.0",,"36","53","26","  220","   90","12.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-06","7.61",,,"0.00","0.0",,"49","62","37","  190","  200","18.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-07","9.17",,,"0.10","0.0",,"55","64","37","  310","  330","18.1","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-08","9.62",,,"0.00","0.0",,"41","50","34","  280","  310","25.9","33.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-09","5.14",,,"0.00","0.0",,"38","47","26","  230","  230","14.1","17.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-10","7.83",,,"0.00","0.0",,"45","57","39","  310","  330","25.9","36.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-11","11.41",,,"0.00","0.0",,"45","53","40","  300","  320","23.9","35.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-12","11.41",,,"0.00","0.0",,"40","50","26","  300","  300","25.1","29.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-13","8.50",,,"0.00","0.0",,"30","38","23","  300","  290","21.0","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-14","8.72",,,"0.00","0.0",,"38","53","28","  270","  260","16.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-15","6.04",,,"0.00","0.0",,"43","60","27","  180","  180","17.0","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-16","2.46",,,"0.00","0.0",,"47","60","34","  190","  190","10.1","13.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-17","1.34",,,"0.01","0.0",,"44","56","33","  180","  180","6.9","8.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-18","13.65",,,"0.17","0.0",,"58","65","46","  290","  330","21.9","30.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-19","13.65",,,"0.00","0.0",,"44","47","30","  300","  340","25.9","36.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-20","6.71",,,"0.00","0.0",,"33","41","21","   20","   20","17.0","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-21","3.13",,,"0.00","0.0",,"30","47","17","  200","  190","10.1","13.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-22","4.25",,,"0.15","0.0",,"45","51","42","  180","  180","10.1","12.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-23","16.78",,,"0.00","0.0",,"43","50","28","  310","  300","29.1","36.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-24","19.46",,,"0.00","0.0",,"25","28","19","  300","  310","31.1","40.0",,,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-25","8.28",,,"0.00","0.0",,"24","35","17","  320","  290","21.0","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-26","5.37",,,"0.24","0.0",,"34","39","31","  190","  200","14.1","18.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-27","8.50",,,"3.20","0.0",,"41","51","33","  300","  320","21.9","31.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-28","13.20",,,"0.00","0.0",,"32","36","24","  310","  310","29.1","38.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-29","4.25",,,"0.00","0.0",,"27","36","20","  330","  320","13.0","16.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-11-30","3.58",,,"0.00","0.0",,"24","32","13","  180","  180","10.1","14.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-01","2.24",,,"0.00","0.0",,"33","41","29","  310","  330","6.0","8.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-02","1.34",,,"0.00","0.0",,"38","41","27","  310","  360","6.0","8.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-03","4.03",,,"0.00","0.0",,"35","46","28","  270","  280","10.1","13.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-04","1.12",,,"0.00","0.0",,"35","47","25","  100","   90","6.0","8.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-05","3.13",,,"0.04","0.0",,"38","52","36","  170","  180","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-06","7.38",,,"0.57","0.2",,"47","53","33","  320","  320","17.0","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-07","7.61",,,"0.06","0.2",,"35","39","28","  320","  310","21.0","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-08","3.58",,,"0.00","0.0",,"28","32","22","  290","  280","10.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-09","5.37",,,"0.22","0.2",,"30","34","26","   10","  360","12.1","14.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-10","4.47",,,"0.04","0.3",,"32","33","21","  300","  320","15.0","21.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-11","7.83",,,"0.00","0.0",,"25","29","17","  230","  240","15.0","19.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-12","8.50",,,"0.00","0.0",,"22","25","14","  310","  310","18.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-13","9.62",,,"0.00","0.0",,"22","32","17","  240","  260","17.0","23.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-14","10.07",,,"0.43","5.3",,"17","22","13","   20","   20","17.0","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-15","9.17",,,"0.30","1.4","7.1","23","34","18","  360","  360","23.0","30.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-16","9.17",,,"0.00","0.0","5.9","26","29","9","  290","  280","21.9","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-17","6.26",,,"0.35","4.8","5.1","10","18","-2","   10","   10","18.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-18","6.71",,,"0.00","0.0","9.8","22","33","14","  320","  320","21.0","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-19","6.04",,,"0.00","0.0","9.1","33","44","21","  200","  200","16.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-20","5.59",,,"0.00","0.0","7.9","36","47","28","  180","  190","16.1","19.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-21","10.29",,,"0.00","0.0","3.9","44","53","39","  190","  190","16.1","18.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-22","10.74",,,"0.03","0.0",,"55","64","47","  180","  200","21.0","25.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-23","6.93",,,"0.69","0.0",,"52","59","36","  330","  340","18.1","25.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-24","9.84",,,"0.00","0.0",,"35","37","22","  310","  310","23.0","30.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-25","6.49",,,"0.00","0.0",,"22","26","13","  310","  300","21.9","32.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-26","4.25",,,"0.02","0.3",,"23","31","20","  260","  270","12.1","13.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-27","4.70",,,"0.00","0.0",,"27","37","16","  230","  270","12.1","14.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-28","4.70",,,"0.00","0.0",,"33","49","22","  240","  220","14.1","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-29","5.59",,,"1.17","0.0",,"33","42","27","   10","   10","21.0","28.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-30","8.72",,,"0.00","0.0",,"35","38","15","  310","  320","19.9","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2013-12-31","5.14",,,"0.00","0.0",,"18","27","10","  280","  280","21.9","29.1",,,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-01","6.49",,,"0.01","0.2",,"23","31","15","  310","  310","21.9","31.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-02","13.42",,,"0.24","4.4","3.1","19","22","7","   30","   20","23.9","31.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-03","12.30",,,"0.11","2.6","7.1","9","12","-2","   10","   30","23.0","33.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-04","6.93",,,"0.00","0.0","5.9","6","25","-9","  190","  200","17.0","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-05","2.68",,,"0.06","0.0","5.1","21","32","4","  180","  190","12.1","14.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-06","9.17",,,"1.04","0.0","1.2","38","55","26","  270","  270","29.1","36.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-07","12.75",,,"0.01","0.3","1.2","15","27","5","  300","  310","31.1","40.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-08","6.04",,,"0.00","0.0","1.2","10","21","4","  260","  230","12.1","16.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-09","4.47",,,"0.00","0.0","1.2","21","31","12","  340","  330","16.1","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-10","1.79",,,"0.08","1.1","1.2","22","34","12","  160","  160","6.9","8.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-11","7.16",,,"1.01","0.0","1.2","40","57","33","  190","  180","23.0","33.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-12","11.86",,,"0.00","0.0",,"46","54","33","  300","  290","23.9","32.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-13","7.38",,,"0.00","0.0",,"37","48","26","  180","  170","18.1","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-14","6.26",,,"0.65","0.0",,"44","46","39","  300","  310","14.1","18.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-15","2.91",,,"0.00","0.0",,"38","49","27","  180","  190","13.0","16.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-16","1.79",,,"0.00","0.0",,"36","40","34","  350","  290","6.9","8.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-17","4.92",,,"0.00","0.0",,"35","44","30","  220","  230","16.1","19.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-18","6.04",,,"0.08","0.2",,"32","40","29","  320","  310","17.0","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-19","10.96",,,"0.01","0.1",,"30","34","27","  250","  250","23.0","30.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-20","11.41",,,"0.02","0.3",,"36","45","22","  260","  320","25.1","32.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-21","11.41",,,"0.04","0.6","1.2","19","22","9","   10","   10","21.0","27.1",,,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-22","12.53",,,"0.00","0.0","1.2","10","16","4","  360","   10","23.0","29.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-23","6.04",,,"0.00","0.0","1.2","9","20","2","  280","  290","19.9","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-24","9.17",,,"0.00","0.0","1.2","11","18","3","  210","  310","21.0","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-25","12.30",,,"0.04","0.5","1.2","21","32","14","  200","  190","23.0","31.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-26","10.51",,,"0.00","0.0","1.2","19","21","11","  300","  310","25.9","36.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-27","9.40",,,"0.01","0.0","1.2","25","42","18","  320","  320","23.0","30.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-28","8.72",,,"0.00","0.0",,"16","19","8","  310","  310","21.9","27.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-29","6.71",,,"0.00","0.0",,"18","26","12","  270","  280","17.0","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-30","6.71",,,"0.00","0.0",,"18","29","6","  180","  190","14.1","17.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-01-31","7.61",,,"0.00","0.0",,"29","43","20","  310","  220","19.9","23.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-01","6.04",,,"0.00","0.0",,"36","47","26","  170","  180","18.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-02","5.82",,,"0.04","0.0",,"39","50","32","  320","  330","14.1","18.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-03","6.49",,,"0.26","2.4","2.0","34","36","21","  330","  340","14.1","17.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-04","2.01",,,"0.00","0.0","2.0","24","31","13","  150","  150","8.9","11.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-05","9.17",,,"1.28","10.2","11.8","27","28","26","   20","   10","17.0","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-06","4.70",,,"0.00","0.0","11.0","24","27","12","  340","  330","17.0","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-07","4.47",,,"0.00","0.0","11.0","17","30","1","  280","  260","13.0","16.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-08","3.58",,,"0.00","0.0","9.8","18","28","1","  180","  170","10.1","11.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-09","5.82",,,"0.04","0.6","9.8","23","30","17","  250","  230","13.0","16.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-10","10.07",,,"0.00","0.0","9.8","22","26","13","  310","  310","23.9","30.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-11","8.28",,,"0.00","0.0","9.8","15","23","2","  310","  290","19.9","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-12","4.47",,,"0.00","0.0","9.1","13","24","-4","  360","   10","13.0","17.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-13","13.20",,,"1.25","7.4","16.1","22","33","18","   10","  360","25.9","34.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-14","12.08",,,"0.10","1.2","16.1","32","39","23","  290","  290","25.1","38.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-15","8.72",,,"0.17","1.2","16.1","27","32","19","  310","  330","23.9","32.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-16","14.32",,,"0.00","0.0","16.1","26","30","19","  300","  300","30.0","42.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-17","7.38",,,"0.00","0.0","16.1","20","29","5","  310","  320","16.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-18","4.47",,,"0.20","3.6","18.9","17","25","6","  350","  340","12.1","16.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-19","3.80",,,"0.29","0.4","18.9","20","33","8","  360","  340","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-20","6.49",,,"0.13","0.0","16.9","36","46","27","  320","  310","18.1","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-21","6.26",,,"0.20","0.0","15.0","35","37","30","  290","  300","18.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-22","8.95",,,"0.00","0.0","13.0","38","51","25","  210","  230","23.0","30.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-23","4.70",,,"0.00","0.0","11.0","39","49","28","  230","  250","10.1","14.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-24","13.65",,,"0.00","0.0","9.8","34","44","21","  290","  300","29.1","40.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-02-25","8.50",,,"0.00","0.0","9.8","23","28","16","  280","  280","21.0","25.1",,,,,,,,,,,,,,,,
